时间,商品名称,库存变化,单笔销量
2026-09-10 19:29:27,beatroad,0,0
2026-09-10 22:19:14,beatroad,0 -> -21,21
2026-09-11 10:36:14,beatroad,-21 -> -44,23
2026-09-11 14:00:12,beatroad,-44 -> -59,15
